Timestamp,Solar_Irradiance (W/m²),Temperature (°C),Solar_Power_Generated (kW),Load_Demand (kW),Battery_SOC (%),Grid_Usage (kW),Battery_Charge/Discharge (kW)
2024-04-03 07:00:00,222.92584482771488,18.53609484969545,1.11,2.08,0.0,0.9653707758614258,0.0
2024-04-03 08:00:00,402.9722441797583,19.051881277479293,2.01,2.44,0.0,0.42513877910120845,0.0
2024-04-03 09:00:00,639.685984399554,17.732750243949447,3.2,2.19,9.580084258978811,0.0,1.0084299219977697
2024-04-03 10:00:00,687.7683376702839,18.72572838771762,3.44,0.73,35.3140802983173,0.0,2.7088416883514195
2024-04-03 11:00:00,755.3099365660642,17.312104449667924,3.78,0.74,64.16130228520535,0.0,3.036549682830321
2024-04-03 12:00:00,817.939917690363,19.960088374346824,4.09,1.21,91.5184483754976,0.0,2.879699588451815
2024-04-03 13:00:00,897.0158084374032,19.951662192169987,4.49,1.2,99.57592241877488,0.0,0.8481551624502401
2024-04-03 14:00:00,595.1046339195046,19.539793895273245,2.98,1.27,99.97879612093875,0.0,0.042407758122511297
2024-04-03 15:00:00,559.9655092056397,17.75159061338484,2.8,0.92,99.99893980604693,0.0,0.0021203879061246766
2024-04-03 16:00:00,396.1336937129983,19.328818667085784,1.98,0.82,99.99994699030235,0.0,0.00010601939530552329
2024-04-03 17:00:00,201.60298428019962,16.49910154162897,1.01,0.89,99.99999734951511,0.0,5.300969764476804e-06
2024-04-03 18:00:00,9.854401989022652e-14,14.75657283199904,0.0,2.38,74.94736577056776,0.0,-2.3799999999999994
2024-04-03 19:00:00,0.0,13.012386296425758,0.0,2.87,44.73683945477828,0.0,-2.87
2024-04-03 20:00:00,0.0,13.771113236284933,0.0,2.57,17.68420787583091,0.0,-2.57
2024-04-03 21:00:00,0.0,12.017032949469987,0.0,2.36,0.0,0.5915792124169088,-1.768420787583091
2024-04-03 22:00:00,0.0,11.6619273638811,0.0,2.02,0.0,2.02,0.0
2024-04-03 23:00:00,0.0,11.148258415357377,0.0,2.87,0.0,2.87,0.0
2024-04-04 00:00:00,0.0,10.228897346114058,0.0,0.71,0.0,0.71,0.0
2024-04-04 01:00:00,0.0,9.283912399273856,0.0,0.82,0.0,0.82,0.0
2024-04-04 02:00:00,0.0,9.758200449303457,0.0,0.93,0.0,0.93,0.0
2024-04-04 03:00:00,0.0,12.943019611076467,0.0,0.87,0.0,0.87,0.0
2024-04-04 04:00:00,0.0,12.588833038178516,0.0,0.78,0.0,0.78,0.0
2024-04-04 05:00:00,0.0,12.984736058658505,0.0,0.91,0.0,0.91,0.0
2024-04-04 06:00:00,0.0,13.722751691665573,0.0,2.19,0.0,2.19,0.0
2024-04-04 07:00:00,227.7626771107204,15.534581463927502,1.14,2.75,0.0,1.611186614446398,0.0
2024-04-04 08:00:00,466.24957811985695,16.6057938890879,2.33,2.6,0.0,0.26875210940071526,0.0
2024-04-04 09:00:00,570.4524677700791,19.121614559899136,2.85,2.72,1.2564922190787584,0.0,0.13226233885039562
2024-04-04 10:00:00,817.5082048520525,19.94143092481311,4.09,0.95,31.063131949551245,0.0,3.137541024260262
2024-04-04 11:00:00,858.0712979656126,20.767705553234936,4.29,1.0,62.32151860291784,0.0,3.2903564898280626
2024-04-04 12:00:00,710.6454348749236,21.330659404616263,3.55,1.41,82.68217675947672,0.0,2.1432271743746183
2024-04-04 13:00:00,748.2058609645022,21.35546803445026,3.74,1.41,99.13410883797383,0.0,1.731782324052329
2024-04-04 14:00:00,777.7199245296388,18.570065072048916,3.89,1.25,99.95670544189869,0.0,0.08658911620261733
2024-04-04 15:00:00,571.1054072920198,18.36742301332793,2.86,0.72,99.99783527209493,0.0,0.004329455810131222
2024-04-04 16:00:00,426.0859272964311,17.106591663257262,2.13,0.89,99.99989176360474,0.0,0.00021647279050718282
2024-04-04 17:00:00,198.97145687701726,14.12303082457119,0.99,0.79,99.99999458818024,0.0,1.0823639525980866e-05
2024-04-04 18:00:00,9.021806913428285e-14,14.853196448922631,0.0,2.44,74.31578406186446,0.0,-2.4399999999999995
2024-04-04 19:00:00,0.0,14.601213598142454,0.0,2.66,46.315784061864456,0.0,-2.66
2024-04-04 20:00:00,0.0,12.408407512556433,0.0,2.09,24.315784061864456,0.0,-2.09
2024-04-04 21:00:00,0.0,12.590905881866146,0.0,2.95,0.0,0.5184215938135543,-2.431578406186446
2024-04-04 22:00:00,0.0,9.963160480936612,0.0,2.55,0.0,2.55,0.0
2024-04-04 23:00:00,0.0,11.026818438493422,0.0,2.1,0.0,2.1,0.0
2024-04-05 00:00:00,0.0,10.63408151639167,0.0,0.91,0.0,0.91,0.0
2024-04-05 01:00:00,0.0,11.536145330785294,0.0,0.95,0.0,0.95,0.0
2024-04-05 02:00:00,0.0,12.437529874892627,0.0,0.73,0.0,0.73,0.0
2024-04-05 03:00:00,0.0,11.955538830331633,0.0,0.88,0.0,0.88,0.0
2024-04-05 04:00:00,0.0,11.105065794521531,0.0,0.9,0.0,0.9,0.0
2024-04-05 05:00:00,0.0,14.063320417211681,0.0,0.73,0.0,0.73,0.0
2024-04-05 06:00:00,0.0,16.433381978851106,0.0,2.19,0.0,2.19,0.0
2024-04-05 07:00:00,225.11687453209282,16.743341937306305,1.13,2.82,0.0,1.6944156273395359,0.0
2024-04-05 08:00:00,361.9823440289288,17.589368411879487,1.81,2.27,0.0,0.46008827985535605,0.0
2024-04-05 09:00:00,543.1449431147879,20.16138403260068,2.72,2.02,6.60938479795242,0.0,0.695724715573939
2024-04-05 10:00:00,703.4657178814616,21.331611805878474,3.52,0.7,33.37400639732185,0.0,2.8173285894073086
2024-04-05 11:00:00,718.2198324362397,19.871153667378188,3.59,0.99,58.08444843804324,0.0,2.6010991621811987
2024-04-05 12:00:00,853.7127689319154,21.33325934835797,4.27,1.44,84.95580496230922,0.0,2.8285638446595764
2024-04-05 13:00:00,827.939558223716,21.258099579617035,4.14,1.38,99.24779024811546,0.0,1.5044195037690784
2024-04-05 14:00:00,628.8186648100946,20.214115419642233,3.14,1.06,99.96238951240578,0.0,0.07522097518845428
2024-04-05 15:00:00,621.1895559810005,18.2786853263917,3.11,0.87,99.99811947562029,0.0,0.003761048759422181
2024-04-05 16:00:00,427.2000949134852,17.404769936421935,2.14,0.92,99.99990597378101,0.0,0.00018805243797181959
2024-04-05 17:00:00,212.07239806419642,17.154112152967432,1.06,0.7,99.99999529868906,0.0,9.402621898857433e-06
2024-04-05 18:00:00,1.1139368840308632e-13,16.706843960405582,0.0,2.81,70.421047930268,0.0,-2.8099999999999996
2024-04-05 19:00:00,0.0,14.725188345798392,0.0,2.62,42.84210056184694,0.0,-2.62
2024-04-05 20:00:00,0.0,13.51830890367853,0.0,2.83,13.05262687763641,0.0,-2.83
2024-04-05 21:00:00,0.0,10.757587983887081,0.0,2.14,0.0,0.834737312236359,-1.305262687763641
2024-04-05 22:00:00,0.0,11.983647863093335,0.0,2.5,0.0,2.5,0.0
2024-04-05 23:00:00,0.0,11.35824081462236,0.0,2.74,0.0,2.74,0.0
2024-04-06 00:00:00,0.0,10.096702278357446,0.0,0.73,0.0,0.73,0.0
2024-04-06 01:00:00,0.0,9.853075999263579,0.0,0.67,0.0,0.67,0.0
2024-04-06 02:00:00,0.0,12.368613053039722,0.0,0.71,0.0,0.71,0.0
2024-04-06 03:00:00,0.0,8.913651139737603,0.0,1.1,0.0,1.1,0.0
2024-04-06 04:00:00,0.0,13.214373669852597,0.0,0.88,0.0,0.88,0.0
2024-04-06 05:00:00,0.0,13.837371763513955,0.0,0.75,0.0,0.75,0.0
2024-04-06 06:00:00,0.0,15.800171308168935,0.0,2.7,0.0,2.7,0.0
2024-04-06 07:00:00,211.18587600065746,15.862980589995733,1.06,2.45,0.0,1.3940706199967128,0.0
2024-04-06 08:00:00,373.90644987173016,18.510688014819728,1.87,2.01,0.0,0.14046775064134898,0.0
2024-04-06 09:00:00,635.5495025457354,18.07021434959991,3.18,2.69,4.633601370922431,0.0,0.487747512728677
2024-04-06 10:00:00,654.8787716277631,19.92108384242649,3.27,0.65,29.565343023241173,0.0,2.624393858138815
2024-04-06 11:00:00,851.7006668949068,19.164492073901584,4.26,0.7,63.371124700749235,0.0,3.5585033344745343
2024-04-06 12:00:00,788.9877071684278,20.846791474178037,3.94,1.29,88.59304079124958,0.0,2.6549385358421396
2024-04-06 13:00:00,758.3674292012339,19.026758524189376,3.79,1.06,99.42965203956248,0.0,1.140695920875043
2024-04-06 14:00:00,543.1607696963806,19.807352588290563,2.72,1.07,99.97148260197812,0.0,0.05703479604375161
2024-04-06 15:00:00,551.0115038487443,19.55506689735435,2.76,0.85,99.99857413009889,0.0,0.0028517398021872253
2024-04-06 16:00:00,463.1012165102048,18.632742641667292,2.32,0.82,99.99992870650495,0.0,0.00014258699011016063
2024-04-06 17:00:00,277.40575213001983,15.083533780946809,1.39,1.02,99.99999643532524,0.0,7.1293495054192135e-06
2024-04-06 18:00:00,1.2254256131109174e-13,17.0271142367727,0.0,2.85,69.99999643532524,0.0,-2.8499999999999996
2024-04-06 19:00:00,0.0,13.590884415353063,0.0,2.33,45.47368064585156,0.0,-2.33
2024-04-06 20:00:00,0.0,14.62200990570401,0.0,1.87,25.789470119535764,0.0,-1.87
2024-04-06 21:00:00,0.0,11.416685832561097,0.0,2.24,2.2105227511147074,0.0,-2.24
2024-04-06 22:00:00,0.0,10.122449744675057,0.0,2.81,0.0,2.5889477248885293,-0.22105227511147074
2024-04-06 23:00:00,0.0,10.31902657508625,0.0,2.59,0.0,2.59,0.0
2024-04-07 00:00:00,0.0,10.074451669915776,0.0,0.81,0.0,0.81,0.0
2024-04-07 01:00:00,0.0,10.533714817152598,0.0,0.92,0.0,0.92,0.0
2024-04-07 02:00:00,0.0,10.685718599328993,0.0,0.89,0.0,0.89,0.0
2024-04-07 03:00:00,0.0,11.315547948225344,0.0,0.87,0.0,0.87,0.0
2024-04-07 04:00:00,0.0,12.281479333145901,0.0,0.92,0.0,0.92,0.0
2024-04-07 05:00:00,0.0,12.976580353562497,0.0,0.81,0.0,0.81,0.0
2024-04-07 06:00:00,0.0,15.807507043167828,0.0,2.1,0.0,2.1,0.0
2024-04-07 07:00:00,258.5716843865819,17.45013281662099,1.29,2.7,0.0,1.4071415780670906,0.0
2024-04-07 08:00:00,528.9345486268519,16.743096472160133,2.64,2.43,2.0393910597754625,0.0,0.21467274313425921
2024-04-07 09:00:00,664.1866788859155,18.15560088474916,3.32,2.56,9.268258306856449,0.0,0.7609333944295775
2024-04-07 10:00:00,821.590328101169,20.162466543641457,4.11,0.76,41.07379889166198,0.0,3.347951640505845
2024-04-07 11:00:00,863.6441722881459,21.709755502532147,4.32,0.63,76.1118970753489,0.0,3.6882208614407297
2024-04-07 12:00:00,770.1491303338339,21.274208607749326,3.85,1.57,97.77898076620602,0.0,2.2807456516691698
2024-04-07 13:00:00,802.6465668992845,19.361630562438393,4.01,0.94,99.8889490383103,0.0,0.22210192337939816
2024-04-07 14:00:00,697.4765703928454,20.705529603837462,3.49,1.39,99.99444745191552,0.0,0.011105096168970263
2024-04-07 15:00:00,562.5937398432843,18.84894073565078,2.81,0.92,99.99972237259577,0.0,0.0005552548084484243
2024-04-07 16:00:00,426.97911330746047,17.18565437364903,2.13,0.78,99.99998611862979,0.0,2.7762740423042942e-05
2024-04-07 17:00:00,215.82346075476195,16.89604603261724,1.08,1.07,99.99999930593148,0.0,1.3881370204416044e-06
2024-04-07 18:00:00,1.1082182392632982e-13,14.492293044163555,0.0,3.07,67.68420983224726,0.0,-3.0699999999999994
2024-04-07 19:00:00,0.0,13.909085104738514,0.0,2.33,43.157894042773584,0.0,-2.33
2024-04-07 20:00:00,0.0,12.460456842412292,0.0,2.3,18.947367726984115,0.0,-2.3
2024-04-07 21:00:00,0.0,11.07543284955098,0.0,2.2,0.0,0.3052632273015887,-1.8947367726984115
2024-04-07 22:00:00,0.0,10.446523575517968,0.0,2.19,0.0,2.19,0.0
2024-04-07 23:00:00,0.0,8.823536010680701,0.0,2.52,0.0,2.52,0.0
2024-04-08 00:00:00,0.0,9.597539558308428,0.0,0.8,0.0,0.8,0.0
2024-04-08 01:00:00,0.0,9.789365056148862,0.0,0.87,0.0,0.87,0.0
2024-04-08 02:00:00,0.0,11.269773982706162,0.0,0.83,0.0,0.83,0.0
2024-04-08 03:00:00,0.0,11.398497850130937,0.0,0.79,0.0,0.79,0.0
2024-04-08 04:00:00,0.0,13.187776612264395,0.0,0.83,0.0,0.83,0.0
2024-04-08 05:00:00,0.0,14.735418264124842,0.0,0.77,0.0,0.77,0.0
2024-04-08 06:00:00,0.0,16.725964150979895,0.0,2.55,0.0,2.55,0.0
2024-04-08 07:00:00,187.3577667629336,15.741373489900612,0.94,2.18,0.0,1.2432111661853322,0.0
2024-04-08 08:00:00,402.3660088546941,18.391430774438735,2.01,2.43,0.0,0.4181699557265297,0.0
2024-04-08 09:00:00,511.35734215847714,19.328589521800073,2.56,2.86,0.0,0.3032132892076147,0.0
2024-04-08 10:00:00,688.4147589271336,20.9862246885308,3.44,0.93,23.86470104903884,0.0,2.5120737946356675
2024-04-08 11:00:00,834.8397842735078,19.621713350886868,4.17,0.95,54.49459080203046,0.0,3.224198921367539
2024-04-08 12:00:00,817.7017585970284,19.994058481595317,4.09,1.17,82.22042433538931,0.0,2.9185087929851417
2024-04-08 13:00:00,709.5725819440133,20.322840198853594,3.55,1.27,99.11102121676947,0.0,1.777957566461069
2024-04-08 14:00:00,763.3051478309985,18.33007650316119,3.82,1.31,99.95555106083847,0.0,0.08889787832305274
2024-04-08 15:00:00,510.87913509357486,17.302509483931644,2.55,0.97,99.99777755304191,0.0,0.004444893916152992
2024-04-08 16:00:00,411.32724151836004,18.016239529694534,2.06,0.74,99.99988887765208,0.0,0.0002222446958075608
2024-04-08 17:00:00,224.1495938076551,15.983874386384015,1.12,0.79,99.9999944438826,0.0,1.1112234790999764e-05
2024-04-08 18:00:00,9.41216543126742e-14,14.671101932762795,0.0,2.25,76.31578391756682,0.0,-2.2499999999999996
2024-04-08 19:00:00,0.0,12.821282352176329,0.0,2.18,53.368415496514174,0.0,-2.18
2024-04-08 20:00:00,0.0,13.11195537226042,0.0,2.9,22.84209970704049,0.0,-2.9
2024-04-08 21:00:00,0.0,14.136899444152737,0.0,2.75,0.0,0.46579002929595115,-2.284209970704049
2024-04-08 22:00:00,0.0,11.536062816449489,0.0,2.35,0.0,2.35,0.0
2024-04-08 23:00:00,0.0,12.33766024647738,0.0,2.68,0.0,2.68,0.0
2024-04-09 00:00:00,0.0,10.173164720356837,0.0,0.74,0.0,0.74,0.0
2024-04-09 01:00:00,0.0,10.334775832826155,0.0,0.99,0.0,0.99,0.0
2024-04-09 02:00:00,0.0,11.59546803394632,0.0,0.98,0.0,0.98,0.0
2024-04-09 03:00:00,0.0,12.259380855941583,0.0,0.78,0.0,0.78,0.0
2024-04-09 04:00:00,0.0,13.185507083419918,0.0,0.78,0.0,0.78,0.0
2024-04-09 05:00:00,0.0,14.744256982824547,0.0,0.75,0.0,0.75,0.0
2024-04-09 06:00:00,0.0,15.566489287416552,0.0,2.96,0.0,2.96,0.0
2024-04-09 07:00:00,214.6719204056359,16.344013708296767,1.07,2.88,0.0,1.8066403979718206,0.0
2024-04-09 08:00:00,397.36667916757267,18.023622935638542,1.99,2.96,0.0,0.9731666041621367,0.0
2024-04-09 09:00:00,716.7857889908418,18.64858543142033,3.58,2.07,14.382324977064982,0.0,1.5139289449542086
2024-04-09 10:00:00,806.7475684843408,20.279296590758932,4.03,0.79,45.197834480071165,0.0,3.2437378424217043
2024-04-09 11:00:00,870.6371645595426,20.754646689482254,4.35,0.79,79.04809979664944,0.0,3.5631858227977133
2024-04-09 12:00:00,731.838075028819,20.364321607867332,3.66,1.2,98.95240498983247,0.0,2.095190020335055
2024-04-09 13:00:00,765.1132435133329,19.63197182973621,3.83,1.13,99.94762024949162,0.0,0.10475950101675302
2024-04-09 14:00:00,799.8364005422501,19.565885167430586,4.0,1.42,99.99738101247456,0.0,0.005237975050837562
2024-04-09 15:00:00,521.4012505560664,18.23884005692568,2.61,0.74,99.99986905062374,0.0,0.00026189875254267747
2024-04-09 16:00:00,450.5692348130692,17.34047690005416,2.25,0.82,99.99999345253119,0.0,1.3094937626689784e-05
2024-04-09 17:00:00,219.05738675402185,16.144877849148987,1.1,0.76,99.99999967262656,0.0,6.547468807127643e-07
2024-04-09 18:00:00,1.1832936488978827e-13,14.71213390050819,0.0,2.33,75.47368388315287,0.0,-2.3299999999999996
2024-04-09 19:00:00,0.0,13.225323759480101,0.0,2.75,46.52631546210024,0.0,-2.75
2024-04-09 20:00:00,0.0,11.981321065911727,0.0,2.11,24.31578914631077,0.0,-2.11
2024-04-09 21:00:00,0.0,12.412030585668372,0.0,2.87,0.0,0.438421085368923,-2.431578914631077
2024-04-09 22:00:00,0.0,10.286030373758491,0.0,2.3,0.0,2.3,0.0
2024-04-09 23:00:00,0.0,9.268140025171217,0.0,2.74,0.0,2.74,0.0
2024-04-10 00:00:00,0.0,11.250835633533361,0.0,0.97,0.0,0.97,0.0
2024-04-10 01:00:00,0.0,9.540816767403376,0.0,0.74,0.0,0.74,0.0
2024-04-10 02:00:00,0.0,10.569494927437347,0.0,0.97,0.0,0.97,0.0
2024-04-10 03:00:00,0.0,13.328400510393001,0.0,0.87,0.0,0.87,0.0
2024-04-10 04:00:00,0.0,12.407623368414413,0.0,0.87,0.0,0.87,0.0
2024-04-10 05:00:00,0.0,13.930884475057072,0.0,0.99,0.0,0.99,0.0
2024-04-10 06:00:00,0.0,16.600461312072287,0.0,2.08,0.0,2.08,0.0
2024-04-10 07:00:00,238.24900453533553,17.816134099345216,1.19,2.06,0.0,0.8687549773233223,0.0
2024-04-10 08:00:00,414.22953984655675,18.687886710552135,2.07,2.53,0.0,0.45885230076721584,0.0
2024-04-10 09:00:00,773.6410627583961,18.285508528580685,3.87,2.94,8.81795048102381,0.0,0.9282053137919801
2024-04-10 10:00:00,723.0450413414497,19.14138780709651,3.62,0.73,36.227589944742675,0.0,2.885225206707249
2024-04-10 11:00:00,888.4199888599466,20.081465631587836,4.44,0.86,70.25753941559013,0.0,3.5820999442997326
2024-04-10 12:00:00,876.5544040769627,21.08103928178848,4.38,1.42,98.40387360924586,0.0,2.962772020384813
2024-04-10 13:00:00,674.5307235365065,19.484068154148535,3.37,1.3,99.92019368046229,0.0,0.159612639075414
2024-04-10 14:00:00,647.5054911577396,20.19776841640853,3.24,1.25,99.99600968402312,0.0,0.007980631953770967
2024-04-10 15:00:00,551.3605733489134,17.36663976383998,2.76,0.97,99.99980048420115,0.0,0.0003990315976878378
2024-04-10 16:00:00,455.2711175198633,17.362694394298877,2.28,0.78,99.99999002421006,0.0,1.9951579885102433e-05
2024-04-10 17:00:00,225.6651046518824,15.293925959512165,1.13,0.77,99.99999950121051,0.0,9.975789936333967e-07
2024-04-10 18:00:00,1.0108820368988542e-13,16.49558310989472,0.0,2.73,71.26315739594736,0.0,-2.7299999999999995
2024-04-10 19:00:00,0.0,13.556809640802562,0.0,2.76,42.21052581699998,0.0,-2.76
2024-04-10 20:00:00,0.0,12.585450695797306,0.0,2.06,20.526315290684195,0.0,-2.06
2024-04-10 21:00:00,0.0,12.083689837364004,0.0,2.29,0.0,0.23736847093158042,-2.0526315290684196
2024-04-10 22:00:00,0.0,10.703010273833419,0.0,2.29,0.0,2.29,0.0
2024-04-10 23:00:00,0.0,11.456201823870519,0.0,2.47,0.0,2.47,0.0
2024-04-11 00:00:00,0.0,11.296335557359855,0.0,0.73,0.0,0.73,0.0
2024-04-11 01:00:00,0.0,11.785040390137985,0.0,0.7,0.0,0.7,0.0
2024-04-11 02:00:00,0.0,9.432609190790203,0.0,0.82,0.0,0.82,0.0
2024-04-11 03:00:00,0.0,12.79107314058898,0.0,0.92,0.0,0.92,0.0
2024-04-11 04:00:00,0.0,12.050343141785456,0.0,0.98,0.0,0.98,0.0
2024-04-11 05:00:00,0.0,14.606967676653731,0.0,0.93,0.0,0.93,0.0
2024-04-11 06:00:00,0.0,16.937347442172655,0.0,2.31,0.0,2.31,0.0
2024-04-11 07:00:00,217.4282274034552,15.584466574965035,1.09,2.87,0.0,1.7828588629827242,0.0
2024-04-11 08:00:00,499.80913394226013,18.74044724574803,2.5,2.03,4.455933862257355,0.0,0.4690456697113006
2024-04-11 09:00:00,647.0110431663602,20.260267037072257,3.24,2.33,13.05395841265946,0.0,0.9050552158318008
2024-04-11 10:00:00,772.6743802830969,19.419725044906986,3.86,0.95,40.73099147610656,0.0,2.913371901415484
2024-04-11 11:00:00,872.8390450454737,21.004104770581584,4.36,0.74,75.16084611576656,0.0,3.6241952252273686
2024-04-11 12:00:00,809.7333966184899,21.51578183568886,4.05,1.26,98.75804230578834,0.0,2.483915388423344
2024-04-11 13:00:00,834.4490226789147,21.0022508453154,4.17,1.43,99.93790211528942,0.0,0.12419576942116706
2024-04-11 14:00:00,656.4217110174455,18.435674598610305,3.28,1.48,99.99689510576448,0.0,0.006209788471057465
2024-04-11 15:00:00,661.7266845175894,18.519628375224777,3.31,0.95,99.99984475528824,0.0,0.00031048942355305087
2024-04-11 16:00:00,380.1701308237536,18.328735700112592,1.9,0.73,99.99999223776442,0.0,1.552447117703082e-05
2024-04-11 17:00:00,196.78570218892506,17.27441663711032,0.98,0.94,99.99999961188823,0.0,7.762235583186339e-07
2024-04-11 18:00:00,1.0158003231315661e-13,14.110878134260009,0.0,2.93,69.15789434873031,0.0,-2.9299999999999997
2024-04-11 19:00:00,0.0,15.438837629800611,0.0,2.53,42.5263154013619,0.0,-2.53
2024-04-11 20:00:00,0.0,13.761844539514643,0.0,2.57,15.473683822414532,0.0,-2.57
2024-04-11 21:00:00,0.0,10.658655506139347,0.0,2.7,0.0,1.152631617758547,-1.5473683822414532
2024-04-11 22:00:00,0.0,10.852223674789625,0.0,2.14,0.0,2.14,0.0
2024-04-11 23:00:00,0.0,11.118796071633968,0.0,2.36,0.0,2.36,0.0
2024-04-12 00:00:00,0.0,8.307456402816335,0.0,0.8,0.0,0.8,0.0
2024-04-12 01:00:00,0.0,11.534545852797935,0.0,0.71,0.0,0.71,0.0
2024-04-12 02:00:00,0.0,11.974436345749103,0.0,0.95,0.0,0.95,0.0
2024-04-12 03:00:00,0.0,12.484678010909171,0.0,0.86,0.0,0.86,0.0
2024-04-12 04:00:00,0.0,15.167085635957703,0.0,0.73,0.0,0.73,0.0
2024-04-12 05:00:00,0.0,13.931583695442352,0.0,0.84,0.0,0.84,0.0
2024-04-12 06:00:00,0.0,15.270263855182684,0.0,2.01,0.0,2.01,0.0
2024-04-12 07:00:00,195.53821249985845,15.899179332012276,0.98,2.67,0.0,1.6923089375007077,0.0
2024-04-12 08:00:00,394.4527167219341,18.85989215145562,1.97,2.82,0.0,0.8477364163903294,0.0
2024-04-12 09:00:00,675.5341219766499,18.37368891016286,3.38,2.57,7.6728707938908745,0.0,0.80767060988325
2024-04-12 10:00:00,727.2392224669766,19.93167619768932,3.64,0.91,33.57173386107226,0.0,2.726196112334883
2024-04-12 11:00:00,686.0965109290569,20.107011732471733,3.43,0.86,57.99131813020246,0.0,2.5704825546452845
2024-04-12 12:00:00,740.1665965633825,18.71579436139394,3.7,1.25,81.27423146696313,0.0,2.4508329828169124
2024-04-12 13:00:00,891.3600621882938,19.6179562481481,4.46,1.31,99.06371157334816,0.0,1.8725768533036877
2024-04-12 14:00:00,670.5125278843833,19.785070504555776,3.35,1.14,99.95318557866742,0.0,0.09362884266518456
2024-04-12 15:00:00,650.3648276182305,19.89228608154557,3.25,0.98,99.99765927893337,0.0,0.004681442133259495
2024-04-12 16:00:00,396.8158354069297,19.41724298221908,1.98,0.98,99.99988296394667,0.0,0.00023407210666270828
2024-04-12 17:00:00,259.48039441931394,17.19940174695386,1.3,0.95,99.99999414819733,0.0,1.170360533286896e-05
2024-04-12 18:00:00,8.15483990069843e-14,14.958969362757964,0.0,2.14,77.47367835872365,0.0,-2.1399999999999997
2024-04-12 19:00:00,0.0,15.66461396563486,0.0,2.08,55.57894151661837,0.0,-2.08
2024-04-12 20:00:00,0.0,13.81872590014749,0.0,2.92,24.842099411355218,0.0,-2.92
2024-04-12 21:00:00,0.0,11.477421763336048,0.0,2.66,0.0,0.1757900588644783,-2.484209941135522
2024-04-12 22:00:00,0.0,12.096201519219049,0.0,2.94,0.0,2.94,0.0
2024-04-12 23:00:00,0.0,9.094361875491897,0.0,2.47,0.0,2.47,0.0
2024-04-13 00:00:00,0.0,10.157057938211308,0.0,1.05,0.0,1.05,0.0
2024-04-13 01:00:00,0.0,10.073719022304813,0.0,0.8,0.0,0.8,0.0
2024-04-13 02:00:00,0.0,13.996487350800386,0.0,1.06,0.0,1.06,0.0
2024-04-13 03:00:00,0.0,12.733618888057851,0.0,0.58,0.0,0.58,0.0
2024-04-13 04:00:00,0.0,13.890543458545988,0.0,1.06,0.0,1.06,0.0
2024-04-13 05:00:00,0.0,14.277080955433593,0.0,0.87,0.0,0.87,0.0
2024-04-13 06:00:00,0.0,16.1049221654049,0.0,2.37,0.0,2.37,0.0
2024-04-13 07:00:00,240.62244753563098,15.62767560976079,1.2,2.33,0.0,1.1268877623218452,0.0
2024-04-13 08:00:00,391.5894646656503,20.60032404057163,1.96,2.27,0.0,0.3120526766717482,0.0
2024-04-13 09:00:00,568.807361262535,19.136667651882,2.84,3.38,0.0,0.535963193687325,0.0
2024-04-13 10:00:00,699.1508488825109,19.26421897464353,3.5,0.96,24.089665321919263,0.0,2.5357542444125545
2024-04-13 11:00:00,669.6846618254439,20.63443664063674,3.35,1.07,45.734686758627845,0.0,2.278423309127219
2024-04-13 12:00:00,901.9165148776602,18.102891574877237,4.51,1.32,76.0357212153167,0.0,3.1895825743883
2024-04-13 13:00:00,832.7650850801812,20.49651795176936,4.16,1.24,98.80178606076583,0.0,2.39642787846833
2024-04-13 14:00:00,678.5879929717172,21.69102889596292,3.39,0.95,99.94008930303829,0.0,0.11982139392341651
2024-04-13 15:00:00,622.0863435126719,19.253568222673763,3.11,0.96,99.99700446515192,0.0,0.00599106969617047
2024-04-13 16:00:00,440.14610277989476,18.246570266442266,2.2,0.83,99.9998502232576,0.0,0.00029955348480825705
2024-04-13 17:00:00,148.3542522617672,17.018683842169363,0.74,0.63,99.99999251116287,0.0,1.4977674240412853e-05
2024-04-13 18:00:00,9.253422417784634e-14,15.251643599267886,0.0,2.0,78.9473609322155,0.0,-1.9999999999999996
2024-04-13 19:00:00,0.0,15.115842772140486,0.0,2.5,52.6315714585313,0.0,-2.5
2024-04-13 20:00:00,0.0,11.699148131550826,0.0,2.26,28.842097774320774,0.0,-2.26
2024-04-13 21:00:00,0.0,11.24033838416431,0.0,2.71,0.3157819848470922,0.0,-2.71
2024-04-13 22:00:00,0.0,10.835047199398925,0.0,3.0,0.0,2.968421801515291,-0.03157819848470922
2024-04-13 23:00:00,0.0,10.670112901182284,0.0,3.29,0.0,3.29,0.0
2024-04-14 00:00:00,0.0,11.581380311848939,0.0,0.83,0.0,0.83,0.0
2024-04-14 01:00:00,0.0,12.16053499480965,0.0,0.94,0.0,0.94,0.0
2024-04-14 02:00:00,0.0,10.168515489661267,0.0,1.06,0.0,1.06,0.0
2024-04-14 03:00:00,0.0,11.782828868571492,0.0,0.78,0.0,0.78,0.0
2024-04-14 04:00:00,0.0,12.557369539835536,0.0,0.72,0.0,0.72,0.0
2024-04-14 05:00:00,0.0,14.20271154691156,0.0,0.7,0.0,0.7,0.0
2024-04-14 06:00:00,0.0,15.559881765712776,0.0,2.28,0.0,2.28,0.0
2024-04-14 07:00:00,221.55519196075636,16.084929378238698,1.11,1.73,0.0,0.6222240401962182,0.0
